#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId	cytobandIndices
12	77949297	77950568	5	268519	557
12	78169563	78177356	10	258066	557
12	78524117	78524784	7	257220	557
12	78720460	78753526	10	258220	557
12	78746299	78876799	10	258084	557
12	78820606	78836732	10	257879	557
12	78842775	78934455	10	257165	557
12	79187306	79187894	7	257564	557
12	79198128	79202279	10	257948	557
12	79257773	79845788	5	67715	557
12	79734985	79897176	10	257894	557
12	79742099	79742171	9	238890	557
12	79813037	79813101	9	221788	557
12	79856244	79856330	9	266390	557
12	79874828	79874920	9	263757	557
12	79893899	79894467	7	257604	557
12	79933983	79944315	10	257474	557
12	79952562	79952946	7	257956	557
12	79968759	80084877	5	177425	557
12	80083924	80172231	10	258048	557
12	80167343	80329240	5	58272	557;558
12	80198742	80202321	5	269531	557
12	80382794	80382998	7	271496	558
12	80422673	80423411	7	239473	558
12	80496679	80497113	7	230291	558
12	80603233	80772870	5	165899	558
12	80799774	81072802	5	139304	558
12	80954796	80955339	7	257786	558
12	81101277	81103253	5	111046	558
12	81110691	81113452	5	111049	558
12	81156933	81164496	10	257741	558
12	81186299	81331704	5	111052	558
12	81226312	81226408	9	207763	558
12	81254734	81255287	7	258215	558
12	81329515	81329612	9	208022	558
12	81330193	81654984	5	111058	558
12	81552167	81552240	9	265227	558
12	81651754	82153332	5	139220	558
12	81664454	81706201	10	257467	558
12	81939105	81940229	7	258375	558
12	82262147	82262825	7	257609	558
12	82347498	82386912	10	257747	558
12	82392411	82392741	7	258193	558
12	82617460	82752584	5	133773	558
12	82658722	82658823	9	221260	558
12	82736375	82736489	9	221121	558
12	82752276	82873015	5	127720	558
12	82862235	82862727	7	257875	558
12	82874897	82891339	10	258170	558
12	82898990	82899967	10	257837	558
12	82906456	82909596	10	257431	558
12	83080659	83528649	5	179104	558
12	83545110	83545969	7	213270	558
12	83565369	83566519	10	258338	558
12	84054788	84055498	10	257124	558
12	84665119	84688341	10	257729	558
12	84842404	84843657	7	258358	558
12	85065377	85065805	7	257296	558
12	85253267	85307394	5	72041	558
12	85333303	85333447	7	258073	558
12	85408090	85430055	5	231738	558
12	85430092	85657002	5	133640	558
12	85657322	85658235	10	269916	558
12	85673885	85695562	5	180318	558
12	85711838	85736690	10	258815	558
12	85961656	85962017	7	257855	558
12	86041031	86041098	9	263449	558
12	86175670	86176222	7	258206	558
12	86194475	86230348	5	198774	558
12	86268073	86276770	5	133636	558
12	86349445	87232681	5	182050	558;559
12	86352465	86354725	10	258178	558
12	86409475	86410219	7	257897	558
12	86993355	87232775	10	258185	559
12	87138845	87138925	9	264077	559
12	87563762	87564206	7	242850	559
12	88140344	88140460	7	258205	559
12	88143919	88144090	7	257648	559
12	88147191	88147224	7	258173	559
12	88175940	88178345	2	258128	559
12	88189510	88195805	10	257912	559
12	88210263	88211608	10	257940	559
12	88214431	88214695	7	258179	559
12	88338662	88344596	7	240721	559
12	88373812	88427814	5	165805	559
12	88427623	88443937	5	133641	559
12	88442791	88535993	5	198707	559
12	88451653	88452355	7	257752	559
12	88536073	88593664	5	139324	559
12	88886570	88974628	5	49130	559
12	88995639	88995972	10	278011	559
12	89404458	89413456	10	246363	560
12	89421534	89422299	7	257629	560
12	89441964	89703330	10	257156	560
12	89713141	89713426	7	257820	560
12	89741009	89747048	5	139318	560
12	89744792	89747048	10	274021	560
12	89761584	89763078	10	271327	560
12	89765597	89766136	10	271259	560
12	89813495	89919801	5	139323	560
12	89893870	89896447	7	226982	560
12	89913185	89918583	5	257594	560
12	89913185	89920039	5	259075	560
12	89981826	90103077	5	70961	560
12	89986604	89986704	9	266347	560
12	90102736	90106367	10	271614	560
12	90146690	90147608	7	257480	560
12	90276442	90383066	10	258216	560
12	90313214	90313553	7	258290	560
12	90341470	90343503	10	257725	560
12	90501516	90506556	10	257194	560
12	90674671	90694117	10	258183	560
12	91011536	91016599	10	257995	560
12	91203053	91204457	10	257787	560
12	91299399	91348953	5	197651	560
12	91311800	91342446	10	196243	560
12	91357456	91398803	5	83782	560
12	91444268	91451760	5	139330	560
12	91496406	91505608	5	139329	560
12	91534261	91576900	5	11465	560
12	91587486	91587719	7	258148	560
12	91755973	91762383	10	258100	560
12	92028664	92029421	10	277738	560
12	92073908	92074650	10	258125	560
12	92264898	92265006	7	258224	560
12	92271167	92274431	10	257893	560
12	92295234	92299963	10	257863	560
12	92534054	92539673	5	133639	560
12	92562176	92562653	7	239201	560
12	92641532	92757608	10	277851	561
12	92813870	92821924	5	205057	561
12	92815307	92824778	5	257127	561
12	92860227	92885867	10	205056	561
12	92924236	92925100	7	258262	561
12	93096619	93102325	5	214215	561
12	93115238	93166231	5	187510	561
12	93164413	93323107	5	102189	561
12	93251855	93253049	7	258012	561
12	93277549	93278476	7	257195	561
12	93392994	93413596	10	257345	561
12	93429037	93429520	7	270506	561
12	93477374	93477451	7	256393	561
12	93484298	93501376	10	257746	561
12	93491027	93491120	9	221617	561
12	93517839	93518319	7	257210	561
12	93568142	93575608	10	258171	561
12	93708585	93709717	2	257512	561
12	93771659	93801922	5	173598	561
12	93799449	93836038	5	177889	561
12	93861264	93909989	5	198015	561
12	93923336	93923765	7	258271	561
12	93963590	93977263	5	120833	561
12	94034598	94035362	7	186076	561
12	94071151	94288616	5	169372	561
12	94338817	94341589	10	271382	561
12	94533853	94535113	7	257360	561
12	94542499	94701451	5	136040	561
12	94700225	94853764	5	173588	561
12	94817520	94818745	7	213250	561
12	94853779	94856260	10	278916	561
12	94885322	94890218	10	257400	561
12	94914866	94915645	7	258357	561
12	94942017	94943312	7	236349	561
12	94955565	94955635	9	266099	561
12	94960900	95044338	5	57704	561
12	94984597	94984869	7	257847	561
12	95227923	95228934	2	216306	561
12	95228174	95228289	9	208038	561
12	95290831	95397546	5	184752	561
12	95414005	95467479	5	120798	561
12	95470525	95611258	5	180263	561
12	95494307	95494821	7	257121	561
12	95519536	95520165	7	237774	561
12	95611522	95696566	5	28203	561
12	95680094	95680614	7	257666	561
12	95702196	95702289	9	199172	561
12	95703699	95703760	9	265917	561
12	95705088	95836258	28	257943	561
12	95781666	95782334	10	258313	561
12	95861173	95861637	7	241556	561
12	95867296	95909615	5	111142	561
12	95910336	95945266	5	136014	561
12	95945358	96067775	2	257150	561
12	96051583	96184930	5	74527	561
12	96196875	96217085	10	258292	561;562
12	96252706	96297606	5	139343	562
12	96260826	96336752	5	165972	562
12	96337071	96362494	5	139344	562
12	96366440	96390143	5	84110	562
12	96394606	96437298	5	111144	562
12	96453802	96454153	7	258251	562
12	96554470	96565904	10	283422	562
12	96588160	96663613	5	111145	562
12	96672039	96794338	5	59758	562
12	96780596	96780972	7	257169	562
12	96816104	96879220	10	258272	562
12	96837258	96837327	9	263364	562
12	96883349	97269333	5	188596	562
12	97294475	97296476	7	258846	562
12	97301001	97347555	5	139350	562
12	97379434	97579387	10	258131	562
12	97417799	97444907	10	257470	562
12	97666470	97669987	10	257920	562
12	97885678	97885761	9	221479	562
12	97957590	97957689	9	207586	562
12	98073657	98073825	7	257157	562
12	98107190	98155637	2	257501	562
12	98332834	98332899	9	265861	562
12	98389161	98389226	9	263890	562
12	98506792	98686223	10	258312	562
12	98711519	98712127	7	257580	562
12	98847613	98850923	2	227825	562
12	98879322	98897633	10	245017	562
12	98909290	98944157	5	120802	562
12	98984501	98984992	7	225185	562
12	98987369	99000157	5	75415	562
12	98999652	98999738	9	221625	562
12	99007183	99038891	5	166130	562
12	99038919	99129211	5	120868	562
12	99120235	100378432	5	185046	562
12	99188263	99188742	7	258204	562
12	100041531	100043824	5	180219	562
12	100402830	100403616	7	214203	562
12	100422233	100536626	5	111647	562
12	100550135	100567437	1	238105	562
12	100551034	100551116	9	221770	562
12	100566974	100593561	1	257489	562
12	100592900	100635643	5	75089	562
12	100597447	100660857	5	166153	562
12	100660918	100735502	5	136021	562
12	100750857	100815837	5	179520	562
12	100867486	100958191	5	12504	562
12	100918964	100919198	7	271177	562
12	100967461	101022064	5	139354	562
12	100972522	100973975	7	257803	562
12	101049500	101049582	9	239036	562
12	101111304	101522419	5	151572	562
12	101460512	101463010	0	258033	562
12	101549271	101604185	5	256870	562;563
12	101621919	101622654	7	241744	563
12	101673887	101780394	5	120800	563
12	101786898	101801598	5	120805	563
12	101802150	101802838	10	257543	563
12	101818219	101818469	7	239413	563
12	101869199	101880775	5	166211	563
12	101962131	102079796	5	196091	563
12	102089780	102090228	10	274560	563
12	102090725	102137918	5	111666	563
12	102122426	102133250	5	139351	563
12	102139275	102224716	5	111670	563
12	102166892	102167533	2	258230	563
12	102267094	102267401	7	258153	563
12	102271129	102405908	5	136048	563
12	102329994	102330452	7	241917	563
12	102348776	102356168	10	258308	563
12	102357679	102358118	7	258288	563
12	102406705	102455927	5	120860	563
12	102466881	102513902	5	75188	563
12	102513963	102591298	5	185480	563
12	102590237	102591623	5	183395	563
12	102591363	102796374	32	281344	563
12	102623805	102624311	7	258142	563
12	102698133	102857269	10	283052	563
12	102789645	102874423	5	17427	563
12	102907029	102907433	7	257254	563
12	103203058	103218177	10	258169	563
12	103230663	103352188	5	171759	563
12	103320292	103320383	9	221807	563
12	103351464	103354294	5	139352	563
12	103474728	103572453	10	257703	563
12	103545620	103562087	10	257860	563
12	103631369	103889788	5	179088	563;564
12	103632176	103632253	9	238909	563
12	103897159	103898714	7	257415	564
12	103899189	103899952	0	257994	564
12	103941572	103953593	10	257762	564
12	103981051	104160505	5	136011	564
12	104164231	104234975	5	111696	564
12	104235229	104238442	10	257327	564
12	104237527	104323989	28	214198	564
12	104323885	104347423	5	166598	564
12	104324203	104324333	9	265072	564
12	104343980	104359486	5	204954	564
12	104359582	104382652	5	139372	564
12	104378889	104378982	9	215976	564
12	104382762	104457961	5	120820	564
12	104424557	104425321	7	216285	564
12	104458235	104500302	5	111727	564
12	104510855	104532067	5	120837	564
12	104564173	104571437	10	257193	564
12	104609557	104744083	5	198431	564
12	104659087	104659614	7	213442	564
12	104697517	104698983	5	255150	564
12	104849073	105155792	5	171310	564
12	104907807	104908217	7	258111	564
12	104985411	104985494	9	264295	564
12	105196331	105352522	5	136052	564
12	105345538	105345624	9	265054	564
12	105370527	105371805	7	257758	564
12	105380088	105467975	5	151131	564
12	105413562	105478355	5	136010	564
12	105501102	105562912	5	136051	564
12	105567074	105630016	5	136044	564
12	105629068	105789875	5	235162	564
12	105721684	105721770	9	264749	564
12	106097981	106137840	10	257859	564
12	106409675	106410784	7	257773	564
12	106444739	106452032	10	257890	564
12	106457118	106533811	5	74590	564
12	106563782	106566215	7	257611	564
12	106631655	106698057	5	136026	564
12	106695707	106740793	5	166046	564
12	106751436	106903976	5	13503	564
12	106976685	107156581	5	111783	564
12	107168373	107283094	5	111785	564
12	107295061	107295762	7	257119	564
12	107304535	107304887	7	240631	564
12	107349497	107372556	5	151135	564
12	107371069	107380944	5	120832	564
12	107385142	107487607	5	8405	564
12	107665171	107665623	7	257444	564
12	107712190	108053419	5	151136	564
12	108079509	108106944	5	136045	564
12	108113376	108113910	7	240441	564
12	108126643	108155049	5	110851	564
12	108168162	108170421	5	187855	564
12	108193412	108193497	9	263632	564
12	108226635	108228807	10	257141	564
12	108229318	108230332	10	274395	564
12	108233068	108258339	10	257398	564
12	108274358	108277163	0	257951	564
12	108281507	108283663	0	257392	564
12	108293415	108293592	0	257426	564
12	108297047	108297725	7	258072	564
12	108304180	108306397	2	257129	564
12	108523248	108644314	5	75035	564
12	108674880	108676012	7	257281	564
12	108681821	108733118	5	174600	564
12	108908962	108919614	5	198855	564
12	108916357	108955176	5	75856	564
12	108956358	108963160	5	136003	564
12	108983622	108992096	5	183160	564
12	109016053	109027735	5	110876	565
12	109038885	109125372	5	110880	565
12	109171920	109174194	10	264043	565
12	109171968	109251366	5	84112	565
12	109230684	109230782	9	207622	565
12	109252708	109294819	5	110887	565
12	109301517	109459045	5	166111	565
12	109425360	109425450	9	238424	565
12	109460894	109525831	5	135093	565
12	109525993	109531436	5	189046	565
12	109535379	109548797	5	76248	565
12	109554400	109706031	5	76555	565
12	109715784	109747025	5	139445	565
12	109785708	109893328	5	174527	565
12	109791888	109797293	10	256560	565
12	109886461	109915349	5	110906	565
12	109915207	109974510	5	151148	565
12	109991542	110011679	5	139428	565
12	110011060	110035922	5	110921	565
12	110152033	110208312	5	139438	565
12	110220890	110271206	5	111199	565
12	110271153	110271241	9	263510	565
12	110288748	110318293	5	139433	565
12	110297572	110298225	7	256351	565
12	110318481	110326272	10	249094	565
12	110338069	110421646	5	139437	565
12	110367597	110434194	5	139436	565
12	110436991	110477568	5	76513	565
12	110464833	110511491	5	174456	565
12	110562140	110656602	5	122970	565
12	110718561	110788898	5	174437	565
12	110810705	110841535	5	196510	565
12	110867764	110868087	7	258011	565
12	110872630	110888227	5	111229	565
12	110890289	110907073	5	111231	565
12	110898793	110899167	7	241680	565
12	110906169	110928190	5	204856	565
12	110928902	110939922	5	111237	565
12	110939460	110969891	5	151164	565
12	110971050	111021125	5	196850	565
12	111051832	111087235	5	204852	565
12	111065646	111142755	5	122986	565
12	111070409	111070498	9	221246	565
12	111157485	111180744	5	186298	565
12	111269583	111283767	10	257268	565
12	111279342	111280191	7	241286	565
12	111284573	111345339	5	173093	565
12	111348623	111358526	5	111245	565
12	111374389	111396012	10	185847	565
12	111389487	111395616	10	258240	565
12	111471828	111788358	5	111249	565;566
12	111511772	111511893	9	221259	565
12	111740604	111740703	9	221386	566
12	111798455	111806925	5	198324	566
12	111807086	111841114	10	257595	566
12	111819671	111823442	7	257539	566
12	111843752	111889427	5	111252	566
12	111890018	112037480	5	204842	566
12	111925282	111925382	9	266269	566
12	112019183	112019577	7	238168	566
12	112079950	112123790	5	89234	566
12	112107656	112108166	7	258359	566
12	112123860	112194911	5	111271	566
12	112191694	112229222	5	257767	566
12	112204691	112255333	5	111275	566
12	112277568	112280706	10	234608	566
12	112279782	112340042	5	89022	566;567
12	112317142	112318053	7	244060	567
12	112369086	112450989	5	198270	567
12	112430800	112431679	7	258373	567
12	112438543	112438789	7	257624	567
12	112451120	112461255	5	89248	567
12	112464493	112546826	5	111300	567
12	112475403	112475519	9	266370	567
12	112563305	112591413	5	135148	567
12	112597992	112820243	5	173064	567
12	112739674	112740467	7	213152	567
12	112759563	112760893	7	257658	567
12	112842994	112856642	5	89009	567
12	112856155	112947717	5	179295	567
12	113008184	113336686	5	89169	567
12	113132839	113132981	9	221560	567
12	113344582	113371027	5	89127	567
12	113376157	113411054	5	111331	567
12	113416200	113449528	5	111335	567
12	113453412	113453903	7	258159	567
12	113491867	113492240	7	242461	567
12	113494514	113535833	5	135144	567
12	113536624	113574044	5	111344	567
12	113587663	113597081	5	186710	567
12	113594979	113623284	5	123064	567
12	113623331	113630173	5	139405	567
12	113633246	113658899	5	166578	567
12	113658855	113736390	5	186815	567
12	113736564	113797298	5	89060	567
12	113796371	113829430	5	151176	567
12	113830250	113864106	5	135094	567
12	113860042	113876081	5	139410	567
12	113899839	113910085	5	89116	567
12	114117264	114211488	10	249550	567
12	114227347	114227612	7	257231	567
12	114254543	114404176	5	122965	567;568
12	114514938	114517707	10	257603	568
12	114518186	114551294	10	257997	568
12	114535487	114536028	7	257300	568
12	114542347	114543736	7	257915	568
12	114676775	114679575	10	257476	568
12	114791736	114846247	5	89225	568
12	114986659	114987657	7	255830	568
12	114988567	114988654	9	265632	568
12	115025999	115026607	7	258244	568
12	115059566	115060727	10	258254	568
12	115108059	115121969	5	135111	568
12	115151616	115205762	10	257817	568
12	115206479	115209656	10	257517	568
12	115332437	115336334	10	283459	568
12	115515130	115517958	10	257958	568
12	115700975	115708401	10	257519	568
12	115737393	115738513	10	271579	568
12	115756462	115758210	10	276308	568
12	115769951	115770371	10	276972	568
12	115800817	115802550	10	257726	568
12	116007469	116019544	10	258108	568
12	116014481	116015420	10	258280	568
12	116019866	116077539	10	257407	568
12	116030409	116030788	7	241656	568
12	116193067	116237741	10	257781	568
12	116248164	116323942	10	257683	568
12	116391677	116715143	5	123066	568
12	116586365	116586459	9	207967	568
12	116606850	116607063	7	257979	568
12	116693688	116693793	9	263768	568
12	116806569	116827276	10	258346	569
12	116866057	116866123	9	264037	569
12	116955663	116956625	10	258018	569
12	116985910	117014253	5	258102	569
12	117018779	117021477	10	275898	569
12	117037075	117041390	10	258249	569
12	117099387	117135870	10	257883	569
12	117136141	117140935	10	257654	569
12	117147990	117175875	5	111412	569
12	117175983	117291436	5	135119	569
12	117193200	117193679	7	239374	569
12	117238828	117239282	10	275467	569
12	117293949	117319246	5	135116	569
12	117346117	117346432	7	240100	569
12	117348761	117468953	5	174989	569
12	117476728	117537284	5	88992	569
12	117537286	117579896	10	258285	569
12	117579793	117628336	5	135108	569
12	117645947	117889975	5	89250	569
12	117683356	117683969	7	257465	569
12	117890817	117894791	10	255686	569
12	117890817	118406788	5	171435	569;570
12	118451393	118470935	5	111445	570
12	118470499	118500235	5	176871	570
12	118501398	118573831	5	176834	570
12	118573663	118583389	5	89220	570
12	118587606	118810750	5	135090	570
12	118604604	118604676	9	221280	570
12	118683889	118684767	7	240342	570
12	118813155	118814080	10	270482	570
12	118814185	118855836	5	111707	570
12	118866086	118866675	10	275759	570
12	118867952	118868504	10	275409	570
12	119083120	119086529	10	255714	570
12	119175769	119176316	7	241590	570
12	119196559	119199484	10	256750	570
12	119210837	119212942	10	255618	570
12	119256609	119271341	10	255814	570
12	119287159	119346735	10	256149	570
12	119419300	119600856	5	139767	570
12	119616447	119658936	5	152137	570
12	119632655	119633199	7	213144	570
12	119721630	119741185	10	281196	570
12	119772517	119978852	5	183273	570
12	119825792	120105884	10	248636	570
12	120018597	120018700	9	222647	570
12	120031264	120080871	5	224982	570
12	120105558	120119435	5	111725	570
12	120123595	120315095	5	122966	570
12	120151439	120151529	9	221323	570
12	120397228	120397558	7	226729	570
12	120427673	120532298	5	135127	570
12	120494839	120494984	7	255575	570
12	120532899	120555306	5	111737	570
12	120565007	120632513	5	89154	570
12	120593238	120593303	9	266704	570
12	120609843	120609930	9	263913	570
12	120634489	120639038	5	89157	570
12	120648242	120703574	5	89159	570;571
12	120685263	120685594	7	240925	570
12	120720106	120720519	7	123009	571
12	120740119	120751052	5	89163	571
12	120759914	120765592	5	170890	571
12	120779133	120806983	5	135097	571
12	120807243	120809491	2	239881	571
12	120827349	120833797	10	256695	571
12	120875893	120878545	5	111775	571
12	120876001	120897809	5	111780	571
12	120881764	120884215	5	170855	571
12	120884241	120901552	5	257218	571
12	120888240	120888606	7	219355	571
12	120899471	120907596	5	111786	571
12	120907653	120936296	5	88986	571
12	120938538	120938893	10	278344	571
12	120941077	120972237	5	110871	571
12	120960467	120961246	7	241030	571
12	120971283	121015397	5	22840	571
12	121016567	121019201	5	167272	571
12	121031818	121032351	7	242137	571
12	121078355	121105127	5	157782	571
12	121124672	121139667	5	110917	571
12	121141670	121142085	10	277423	571
12	121146915	121147326	10	276188	571
12	121148238	121161443	5	175970	571
12	121160996	121161069	9	265455	571
12	121163538	121177811	5	122971	571
12	121200313	121342174	5	157837	571
12	121282913	121283450	7	213137	571
12	121352203	121352926	7	231313	571
12	121354548	121355039	7	244585	571
12	121416346	121440315	5	135100	571
12	121438289	121454305	5	157895	571
12	121456914	121477045	5	135114	571
12	121517645	121517927	7	256963	571
12	121545023	121545293	7	223538	571
12	121570622	121625835	5	89041	571
12	121586813	121586912	7	257053	571
12	121628671	121629321	10	274029	571
12	121647660	121671909	5	135124	571
12	121675494	121736111	5	110931	571
12	121746048	121837699	5	89053	571
12	121829765	121837662	10	258435	571
12	121837844	121868426	5	170633	571
12	121866900	122018920	5	89094	571
12	122018697	122031409	10	256742	571
12	122064455	122080583	5	276045	571
12	122086648	122110537	5	139714	571
12	122150658	122220907	5	188735	571
12	122215660	122241309	5	139725	571
12	122233173	122241812	10	212694	571
12	122235417	122239878	10	272849	571
12	122238703	122241309	10	274292	571
12	122242086	122270490	5	139718	571
12	122277433	122301502	5	158104	571
12	122312099	122312243	10	278084	571
12	122326637	122356203	5	110801	571
12	122326715	122359376	5	256950	571
12	122355768	122441833	5	158023	571
12	122445340	122457969	10	255856	571
12	122457328	122499950	5	110987	571
12	122516628	122631894	5	175727	571
12	122652285	122688018	5	158113	571
12	122656577	122658746	5	204671	571
12	122688090	122693499	5	176383	571
12	122692209	122712081	5	184047	571
12	122692326	122750970	5	256861	571
12	122714111	122751068	5	139719	571
12	122755979	122907179	5	130779	571
12	122806669	122808883	7	256304	571
12	122849329	122850179	7	214760	571
12	122880089	122885404	10	257097	571
12	122956147	122985620	5	33030	571
12	122985734	122986188	10	275265	571
12	122988005	123011547	5	111011	571
12	123011793	123110943	5	184445	571
12	123048282	123048309	7	255972	571
12	123118677	123119220	10	274191	571
12	123171672	123200526	10	256249	571
12	123185840	123187890	5	182782	571
12	123199303	123201439	5	255398	571
12	123210623	123215390	5	196917	571
12	123234028	123234133	7	256044	571
12	123237321	123255611	5	139726	571
12	123258874	123312075	5	130783	571
12	123319000	123347507	5	130787	571
12	123349875	123380991	5	139722	571
12	123349882	123351568	10	256152	571
12	123405498	123466196	5	150967	571
12	123459127	123464590	5	111325	571
12	123464607	123467460	5	182196	571
12	123468027	123634562	5	90975	571
12	123495214	123495275	9	265526	571
12	123565931	123569291	10	251497	571
12	123636867	123728561	5	51825	571
12	123717463	123742506	5	130921	571
12	123745518	123756881	5	111328	571
12	123773656	123849390	5	139697	571
12	123848415	123850660	10	256092	571
12	123868320	123893905	5	183955	571
12	123895230	123921264	5	150977	571
12	123926064	123926399	7	270445	571
12	123942188	123957701	5	184209	571
12	123954601	124018265	5	188026	571
12	124020956	124021081	9	266655	571
12	124060438	124069662	10	247373	571
12	124069078	124083124	5	86598	571
12	124086624	124105488	5	111364	571
12	124104953	124118313	5	111361	571
12	124118286	124147153	5	111358	571
12	124155660	124192950	5	168778	571
12	124192149	124192933	10	255839	571
12	124196865	124246302	5	185344	571
12	124205793	124206186	7	239215	571
12	124246735	124420753	5	197653	571
12	124403207	124457378	5	119242	571
12	124410971	124419531	5	250091	571
12	124456392	124499986	5	179195	571
12	124457788	124800570	5	178882	571
12	124458491	124573140	5	274874	571
12	124490418	124490772	7	256827	571
12	124570308	124573144	10	275389	571
12	124690774	124693564	10	256596	571
12	124808961	125052135	5	196498	571
12	124867927	124868056	7	255965	571
12	124997768	124999359	10	214650	571
12	125261402	125367214	5	73060	571
12	125396150	125401914	5	150991	571
12	125400093	125400205	9	265345	571
12	125420001	125420441	2	241129	571
12	125431371	125473668	5	150990	571
12	125478246	125515777	5	184992	571
12	125540905	125541127	7	256093	571
12	125549925	125627879	5	81760	571
12	125634604	125635940	10	256814	571
12	125671382	126146923	5	139364	571;572
12	126384967	126386029	7	271184	572
12	126443234	126467920	10	249267	572
12	126468248	126470780	10	256276	572
12	126517541	126528031	10	275212	572
12	126580538	126588481	10	256342	572
12	126652781	126656212	10	256763	572
12	126675809	126845611	5	255595	572
12	126885338	126890074	10	256494	572
12	126910536	126918554	10	256927	572
12	126927027	126957336	10	214043	572
12	126943008	126943338	7	256125	572
12	126995456	126996257	7	255853	572
12	127008794	127009172	7	256310	572
12	127094580	127174864	10	256732	572
12	127100890	127101100	7	255900	572
12	127112718	127174868	10	255944	572
12	127175025	127180378	10	255998	572
12	127210816	127230798	10	189238	572
12	127214333	127256957	10	256128	572
12	127349011	127349968	7	255923	572
12	127354036	127359236	10	249873	572
12	127359367	127360778	10	256286	572
12	127396580	127396868	7	257021	572
12	127399749	127544946	10	249345	572
12	127629617	127631077	10	256001	572
12	127631694	127634626	10	278266	572
12	127650616	127650672	9	239776	572
12	127759012	127768828	10	256292	572
12	127802254	127804531	0	256496	572
12	127808700	127824617	10	256362	572
12	127828803	127828947	7	256502	572
12	128082713	128084260	10	255945	572
12	128108698	128110812	0	257035	572
12	128115793	128121012	10	256022	572
12	128278072	128305728	10	256922	572
12	128361544	128362061	7	255757	572
12	128366162	128383184	10	256597	572
12	128399917	128436097	10	256193	572
12	128425140	128434705	10	256971	572
12	128508333	128511711	10	256643	572
12	128571530	128602677	10	256551	572
12	128602762	128606497	10	256659	572
12	128672479	128675934	10	276487	572
12	128729051	128729118	9	265061	572
12	128751948	129192460	5	181234	572
12	128778637	128778723	9	265635	572
12	128922323	128923751	0	256630	572
12	129154425	129154519	9	221749	572
12	129277736	129308528	5	139370	572;573
12	129311381	129312124	10	274695	573
12	129337972	129469513	5	151948	573
12	129428819	129429748	0	255838	573
12	129497881	129501208	0	256581	573
12	129556270	130388211	5	151952	573
12	129693146	129697207	10	256699	573
12	130005848	130007308	10	256085	573
12	130165972	130182772	10	256137	573
12	130336753	130339489	10	251536	573
12	130509038	130529501	10	261650	573
12	130517999	130529602	10	214039	573
12	130531677	130532921	10	256298	573
12	130554870	130557230	10	256906	573
12	130623238	130625313	10	276122	573
12	130647004	130650285	5	111432	573
12	130701352	130701702	7	242963	573
12	130734224	130751270	10	259862	573
12	130822432	130857182	5	125207	573
12	130880682	131002462	5	60709	573
12	130904080	130905564	10	256064	573
12	131112861	131200826	10	256725	573
12	131135916	131153778	10	256343	573
12	131274145	131323811	5	111450	573
12	131295151	131296983	10	256250	573
12	131295366	131297167	10	256299	573
12	131356424	131362223	5	132341	573
12	131438452	131626014	5	111452	573
12	131462107	131463313	10	256204	573
12	131474683	131478521	10	256151	573
12	131514221	131514769	5	268091	573
12	131515115	131520032	10	256810	573
12	131649556	131697476	10	204603	573
12	131776613	131777721	0	226356	573
12	131780067	131782763	5	267819	573
12	131780655	131782517	10	248703	573
12	131832015	131852100	10	230294	573
12	131851205	131855604	10	256484	573
12	131931882	131939981	10	275232	573
12	131953856	131977496	10	256209	573
12	132081402	132081660	7	255704	573
12	132106436	132107748	10	256258	573
12	132131658	132132666	10	256424	573
12	132147141	132149249	10	249926	573
12	132152037	132152791	7	243499	573
12	132195626	132284282	5	61936	573
12	132241511	132242592	10	255933	573
12	132312938	132336328	5	198598	573
12	132341965	132349083	10	256955	573
12	132379196	132407712	5	177169	573
12	132409281	132413896	10	255992	573
12	132413745	132430441	5	177192	573
12	132434465	132565647	5	183495	573
12	132486235	132486320	9	271905	573
12	132568085	132568324	10	274670	573
12	132568828	132616184	1	185684	573
12	132611006	132611309	7	256804	573
12	132621139	132628880	5	185163	573
12	132628993	132637018	5	184967	573
12	132654368	132654588	10	276693	573
12	132671280	132674240	10	256576	573
12	132674758	132675542	10	256312	573
12	132680924	132905935	5	182870	573
12	132859400	132861192	10	277011	573
12	133001090	133001794	10	274373	573
12	133033746	133036610	10	256783	573
12	133038828	133039442	10	256875	573
12	133049334	133050726	5	269676	573
12	133066137	133161774	5	112787	573
12	133169617	133170284	10	277186	573
12	133179736	133187129	5	204583	573
12	133195366	133198972	5	187848	573
12	133200339	133263951	5	177084	573
12	133264192	133281577	5	176894	573
12	133264635	133291498	5	256632	573
12	133287405	133299320	5	247077	573
12	133302089	133338474	5	176915	573
12	133321742	133322315	7	256108	573
12	133345495	133405444	5	90615	573
12	133398773	133532890	5	72609	573
12	133402287	133402770	7	232888	573
12	133476570	133476954	7	255703	573
12	133488056	133491318	10	250790	573
12	133494894	133532892	5	196458	573
12	133548924	133549476	7	256563	573
12	133562951	133609538	5	198393	573
12	133606975	133613808	10	246394	573
12	133610089	133610542	7	255807	573
12	133613878	133639890	5	198040	573
12	133656424	133684130	5	196387	573
12	133683403	133707059	5	214029	573
12	133702065	133702538	7	240991	573
12	133707161	133736051	5	256223	573
12	133707570	133778955	5	256825	573
12	133757995	133791417	5	90612	573
12	133793796	133794261	7	255919	573
12	133794898	133812681	5	227059	573
13	19041312	19059588	0	215604	578
13	19066044	19066559	7	270496	578
13	19114637	19124837	10	231238	578
13	19183272	19183842	7	233905	578
13	19184438	19185815	10	229788	578
