#chromosomeIndex	startPos	endPos	geneTypeIndex	geneId
7	67092818	67093006	0	226392
7	67093009	67093336	0	237466
7	67156045	67162016	10	233423
7	67234616	67235455	7	223948
7	67485240	67497677	10	225209
7	67556210	67584196	10	236531
7	67562724	67563237	0	232975
7	67615270	67753220	10	226829
7	67706624	67707254	7	237754
7	67731306	67731846	0	225959
7	68105785	68106571	7	228429
7	68505139	68511790	10	233689
7	68652820	68654305	10	236839
7	68655128	68655211	9	265655
7	68689683	68895909	10	225718
7	68795684	68796364	0	230654
7	68796821	68798619	0	229031
7	69060944	69062434	10	234215
7	69063905	70258054	5	158321
7	70302724	70302999	7	236978
7	70597155	71178585	5	185274
7	70772658	70772742	9	265878
7	70775445	70775537	9	266688
7	71244476	71912136	5	183166
7	71407244	71407453	7	235581
7	71568166	71569194	0	228769
7	72023729	72298777	5	277149
7	72138047	72138146	9	266772
7	72162874	72162949	9	264494
7	72187850	72188054	7	270694
7	72233812	72234205	7	270555
7	72300004	72307280	1	225648
7	72333321	72341076	1	179994
7	72349936	72421979	5	196313
7	72418120	72425329	1	106133
7	72430016	72439997	5	155428
7	72440227	72476445	1	174353
7	72440345	72442258	0	205584
7	72459478	72464996	5	267985
7	72476064	72491632	0	229018
7	72507941	72519694	0	174384
7	72518503	72525445	1	274570
7	72569026	72621323	2	233369
7	72602009	72602776	7	233523
7	72634659	72649979	1	182487
7	72656784	72694144	1	214544
7	72716514	72722864	5	130305
7	72726535	72742085	5	146755
7	72728107	72729213	7	225005
7	72742167	72772646	5	77800
7	72848113	72850450	5	188763
7	72854728	72936608	5	9954
7	72950686	72972332	5	106635
7	72983262	72993121	5	106638
7	73007524	73038873	5	9950
7	73082155	73086442	5	176428
7	73095299	73097783	5	176410
7	73097355	73119491	5	71462
7	73113536	73134002	5	106089
7	73125647	73125727	9	265724
7	73149368	73150488	28	225969
7	73150424	73153197	5	106077
7	73183327	73184600	5	165215
7	73213872	73247023	5	189143
7	73248920	73256865	5	165171
7	73275489	73280223	5	175877
7	73400322	73403097	10	261467
7	73442119	73484237	5	49540
7	73497263	73536855	5	106683
7	73588575	73611431	5	106682
7	73605528	73605624	9	207741
7	73613982	73644164	5	86730
7	73645829	73668788	5	49541
7	73703805	73820273	5	106665
7	73868120	74016930	5	6704
7	73985677	73985754	9	252378
7	74021239	74021625	10	273069
7	74071994	74175022	5	263001
7	74155796	74156460	7	262648
7	74188309	74203659	5	158517
7	74210483	74267847	5	196275
7	74310231	74313951	0	123965
7	74322778	74329339	0	184616
7	74378915	74438902	5	274070
7	74441226	74490064	5	274523
7	74508364	74565623	5	174428
7	74572445	74587848	0	165178
7	74601106	74653445	1	277053
7	74619641	74620426	7	276592
7	74653040	74653152	7	275121
7	74807499	74867509	5	198750
7	74880905	74988262	4	174368
7	74988447	75024657	1	205583
7	74999908	75005425	5	268891
7	75021229	75024708	1	146722
7	75024337	75040279	5	178809
7	75039605	75046066	1	223705
7	75046066	75115548	5	272391
7	75103973	75115385	1	242073
7	75122945	75133628	5	170092
7	75132254	75157478	1	127957
7	75162621	75368280	5	127946
7	75398851	75419214	5	6606
7	75440983	75452674	5	106178
7	75464981	75465459	7	219039
7	75471920	75518244	5	5486
7	75528518	75616173	5	127948
7	75544515	75544587	9	265020
7	75552073	75552761	7	235090
7	75616155	75623977	5	189077
7	75625656	75677322	5	127952
7	75677369	75696826	5	146701
7	75700787	75704281	7	230882
7	75719749	75738097	1	227038
7	75737752	75761505	1	224273
7	75742344	75742718	7	213549
7	75803051	75806523	1	228829
7	75831218	75916605	5	177679
7	75931861	75933612	5	106211
7	75956111	75988348	5	170027
7	75991085	75991430	7	213548
7	76018651	76039012	5	146700
7	76026835	76071388	5	188372
7	76090993	76135312	5	91073
7	76099479	76100375	7	233980
7	76139745	76145838	5	243566
7	76150928	76151391	0	250778
7	76153832	76162009	0	230305
7	76160636	76170776	5	185040
7	76178677	76257299	1	205485
7	76239303	76256578	5	146707
7	76279718	76280214	7	214243
7	76326819	76326971	9	221249
7	76597514	76598567	7	231087
7	76597663	76597835	7	236280
7	76601996	76606278	10	225703
7	76607934	76633625	1	186704
7	76633979	76635091	1	242435
7	76640868	76645170	1	241350
7	76654008	76659889	0	186645
7	76669261	76673093	1	233448
7	76682102	76689829	0	205482
7	76701068	76701554	7	225726
7	76713203	76751433	0	214439
7	76744716	76745509	7	213542
7	76751751	76958850	5	135205
7	76822688	76829165	5	127951
7	76940068	77045717	5	186088
7	77045990	77054760	10	273341
7	77090775	77091456	7	237620
7	77166592	77269388	5	127947
7	77286977	77325582	10	214293
7	77325760	77412339	5	187257
7	77423045	77427897	5	135211
7	77428109	77586820	5	6576
7	77646374	79082890	5	187391
7	77976459	77988775	2	231322
7	78115847	78116345	7	226230
7	78754055	78755066	7	229110
7	78982726	78983708	7	222024
7	79173227	79174169	7	226285
7	79725916	79726531	7	230853
7	79763271	79848718	5	127955
7	79875725	79941772	10	234223
7	79998891	80308593	5	135218
7	80006870	80007151	7	223550
7	80087987	80141336	5	214415
7	80291647	80291901	7	229436
7	80371854	80551675	5	75223
7	80804824	80828431	10	237896
7	80820714	80821325	7	226671
7	80964422	80964499	7	223514
7	81061047	81062112	0	224134
7	81092352	81092929	7	232968
7	81118520	81320722	28	233491
7	81240200	81240642	7	230196
7	81328322	81399754	5	19991
7	81549519	81549586	9	263416
7	81575760	82073114	5	153956
7	81919393	81919478	9	221262
7	82219164	82220007	7	213530
7	82286351	82286727	7	228711
7	82383329	82792246	5	186472
7	82993222	83278326	5	170381
7	83054196	83054318	7	230617
7	83292735	83293941	7	230244
7	83548918	83549019	9	222994
7	83585093	84122040	5	75213
7	84157438	84158146	7	227982
7	84161792	84213638	10	235139
7	84295240	84295324	9	265050
7	84477193	84477569	7	235243
7	84505870	84506272	7	232605
7	84568665	84569561	10	232019
7	84612872	84613822	7	229251
7	84624869	84816171	5	153993
7	84657144	84659008	7	224059
7	85010434	85010691	7	230614
7	85050438	85118609	10	225128
7	85265329	85265660	7	227785
7	85846101	85847049	7	236610
7	86273230	86494200	5	198822
7	86506222	86689015	5	164659
7	86738855	86740598	10	261462
7	86781677	86825653	5	135164
7	86825476	86849903	5	135185
7	86954541	86974831	10	182165
7	86974997	87029111	5	5469
7	87031013	87109751	5	5471
7	87132949	87342639	5	85563
7	87150777	87151726	7	231956
7	87256864	87461611	5	105784
7	87462883	87505672	5	75303
7	87505531	87538856	5	6634
7	87563458	87832204	5	8277
7	87834433	87856308	5	75142
7	87900207	87936206	5	127954
7	88078103	88078332	7	225701
7	88084624	88085506	7	270812
7	88141344	88142502	7	235639
7	88194108	88195596	7	228928
7	88239555	88239983	7	231763
7	88268328	88269730	7	237709
7	88269835	88269941	9	211518
7	88339945	88386039	10	233420
7	88378784	88379008	7	227979
7	88388682	88966371	5	182348
7	88423420	88425035	5	164645
7	89073288	89123576	10	227863
7	89748613	89752204	10	238358
7	89748714	89754914	1	235436
7	89783689	89794143	5	164647
7	89796904	89867451	5	157214
7	89800655	89800738	9	223029
7	89874488	89940377	5	105792
7	89941810	89951906	10	225498
7	89945817	89950622	5	283267
7	89964537	90020769	5	105793
7	90013035	90142716	5	157224
7	90095738	90839905	5	58091
7	90099101	90118278	0	251154
7	90261220	90261882	7	223584
7	90736689	90737108	7	226254
7	90893679	90900641	5	157240
7	90940683	91144724	10	243144
7	90949443	90950418	7	225843
7	91010093	91186163	10	235450
7	91268162	91272827	10	223665
7	91321323	91510034	5	127989
7	91570181	91739987	5	127914
7	91741465	91772266	5	1630
7	91741473	91808845	5	240720
7	91828283	91875480	5	1631
7	91833329	91833412	9	221520
7	91875548	92030698	5	1629
7	92041864	92077127	28	230927
7	92071391	92071803	7	270453
7	92076767	92088150	5	157259
7	92097694	92107300	5	242950
7	92116334	92157845	5	127980
7	92158087	92167319	5	127993
7	92169582	92187191	0	278819
7	92190107	92219708	5	234545
7	92234235	92465908	5	105810
7	92728826	92747336	5	205413
7	92759368	92777682	5	177409
7	92817899	92855837	5	188175
7	92861653	92990433	5	4766
7	93053799	93204042	5	4948
7	93112072	93112167	9	208014
7	93113248	93113331	9	207656
7	93220885	93540577	5	127928
7	93299138	93299389	7	237729
7	93346240	93346317	9	265423
7	93407151	93407826	7	225898
7	93474101	93474620	7	213483
7	93514709	93520303	5	105825
7	93544299	93544420	0	278388
7	93551011	93557922	5	127920
7	93592074	93633694	5	105829
7	93652145	93695973	10	236453
7	93701071	93706469	10	236938
7	94023873	94060544	5	164692
7	94138531	94186331	5	127995
7	94214542	94285521	5	127990
7	94285637	94299007	5	242265
7	94324339	94325131	7	232385
7	94367964	94368723	7	214342
7	94412198	94412837	7	230682
7	94463216	94463759	7	219807
7	94536514	94925727	5	158528
7	94647475	94647709	7	271159
7	94647719	94647866	7	231153
7	94665043	94843644	5	236197
7	94926988	94954019	5	5421
7	94978030	94978222	7	237160
7	94979476	94980541	7	228751
7	94989256	95025680	5	105852
7	95034175	95064641	5	105854
7	95101147	95103310	10	233942
7	95107756	95169544	5	5981
7	95171457	95173854	5	269449
7	95212811	95225803	5	4799
7	95401818	95739634	5	158560
7	95749532	95951459	5	4864
7	95848974	95849068	9	208025
7	95912669	95913116	7	237551
7	95936072	95936172	9	220987
7	95936122	95936186	7	275834
7	96097643	96097734	9	238385
7	96110938	96339203	5	127922
7	96487494	96488930	7	227284
7	96634860	96640351	5	6377
7	96649704	96654409	5	105880
7	96745902	96811075	5	196636
7	96764327	96764873	7	224551
7	96830020	96830795	7	224475
7	96920826	96920908	9	221192
7	97066830	97067208	7	226046
7	97361220	97369784	5	6128
7	97481430	97501854	5	70669
7	97499479	97499601	7	226744
7	97515180	97515386	7	231812
7	97527659	97528427	7	237818
7	97535284	97535431	9	221048
7	97535741	97536134	7	231859
7	97537568	97537736	7	232032
7	97557394	97557612	1	284627
7	97567751	97568106	7	232097
7	97576299	97577310	0	238228
7	97592970	97593038	9	266318
7	97593717	97593793	9	266668
7	97595402	97596386	0	183444
7	97598317	97601566	1	243554
7	97613996	97620481	5	135175
7	97736197	97838945	5	164715
7	97840739	97842291	5	180535
7	97843936	97881563	5	205356
7	97881691	97939753	5	164713
7	97920963	98030380	5	6453
7	98015113	98015896	7	214389
7	98083431	98083929	7	213455
7	98107863	98108537	7	223402
7	98246609	98259180	5	106236
7	98444111	98468394	5	166448
7	98475556	98610866	5	196367
7	98479273	98479352	9	266019
7	98596161	98597553	7	238109
7	98625061	98741723	5	198742
7	98771197	98805129	5	185467
7	98836452	98908753	28	2079
7	98923502	98992276	5	284292
7	98923533	98963885	5	241685
7	98971872	98992424	5	130429
7	98989671	99006452	5	106244
7	99006264	99017239	5	106245
7	99014362	99063786	5	106246
7	99017372	99063820	5	248919
7	99036545	99054994	5	160917
7	99040513	99041119	7	228335
7	99040552	99040747	5	214314
7	99046098	99063954	5	241468
7	99070464	99101273	5	198556
7	99084142	99097947	5	160908
7	99102274	99132323	5	196652
7	99143931	99156159	5	221909
7	99156029	99174076	5	197343
7	99156318	99205433	5	272647
7	99184538	99184622	9	265324
7	99195689	99208436	5	244219
7	99214569	99230030	5	197037
7	99235865	99236390	7	224448
7	99245817	99277621	5	106258
7	99282580	99332725	5	282301
7	99282768	99297657	0	282277
7	99302660	99332819	5	160870
7	99310660	99310775	9	221487
7	99354583	99381888	5	160868
7	99417641	99417709	0	261511
7	99425636	99463725	5	21461
7	99467464	99467517	0	260445
7	99469791	99469881	0	260524
7	99473610	99474680	5	244623
7	99474581	99517223	5	146833
7	99520892	99527243	5	176402
7	99564343	99573780	5	160862
7	99578385	99585158	1	214313
7	99590020	99590673	0	235713
7	99613195	99639312	5	106261
7	99647397	99662661	5	166529
7	99661656	99680171	5	166526
7	99686577	99689823	5	168090
7	99690351	99699563	5	166508
7	99691183	99691266	9	207547
7	99691391	99691470	9	207757
7	99691616	99691697	9	208036
7	99699172	99707968	5	221838
7	99704693	99717464	5	106290
7	99717236	99723134	5	166997
7	99724317	99726121	5	214309
7	99737252	99738305	7	214142
7	99746530	99753567	5	188186
7	99752043	99756338	5	146826
7	99754228	99754292	9	266154
7	99756867	99766373	5	197093
7	99767229	99774995	5	213420
7	99775186	99819111	5	66923
7	99798276	99869841	5	239521
7	99815864	99819113	5	213413
7	99817650	99817743	9	222482
7	99905325	99919819	5	214300
7	99918615	99939531	0	78319
7	99933702	99949523	1	242294
7	99949799	99965356	5	121716
7	99949983	99951315	1	235333
7	99965153	99997722	5	85514
7	99998449	100026615	5	78487
7	100026413	100031749	5	146834
7	100032905	100034188	5	160813
7	100054238	100061894	5	185955
7	100060982	100076902	5	166925
7	100081381	100081466	9	266372
7	100081550	100092422	5	166924
7	100107340	100117549	10	225807
7	100136834	100165842	5	106351
7	100167754	100168759	7	184414
7	100169851	100171443	5	205307
7	100171634	100183776	5	77454
7	100181605	100198740	5	106336
7	100199800	100205798	5	106333
7	100209725	100213007	5	106330
7	100218039	100240402	5	106327
7	100240720	100254084	5	77080
7	100271154	100276797	5	172354
7	100277130	100287071	5	146830
7	100303676	100305118	5	172336
7	100318423	100321323	5	130427
7	100331249	100395419	5	146839
7	100400187	100425143	5	196411
7	100424442	100464631	5	146828
7	100464760	100471076	5	87077
7	100472733	100486285	5	87087
7	100486344	100487339	5	176125
7	100487615	100494594	5	87085
7	100525990	100526160	7	235926
7	100547187	100611118	5	169894
7	100612904	100662230	5	205277
7	100663353	100702026	5	169876
7	100728720	100741248	5	169871
7	100770370	100782547	5	106366
7	100797678	100804877	5	106367
7	100802754	100802836	9	264425
7	100805790	100808874	5	128564
7	100813774	100823557	5	167011
7	100838288	100844302	5	106384
7	100845090	100846807	0	205267
7	100846895	100847776	7	213394
7	100849258	100861701	5	106397
7	100860949	100867471	5	106400
7	100875373	100882101	5	106404
7	100882739	100895597	5	214253
7	100916603	100916996	0	278683
7	100930763	100933052	0	214252
7	100956648	100965104	5	128581
7	101006101	101202304	5	160963
7	101032149	101032361	7	233683
7	101206059	101212286	10	233123
7	101256605	101272576	5	106436
7	101459184	101927249	5	257923
7	101881601	101881686	9	264642
7	101907986	101908259	7	278586
7	101928382	101962178	5	160999
7	101936369	101936453	9	264675
7	101967674	101969945	0	170409
7	101977727	101979559	0	228546
7	101987646	101996889	5	260097
7	102004319	102067123	5	128563
7	102004609	102021080	1	239969
7	102020912	102023184	0	239486
7	102046189	102046302	9	221510
7	102073553	102097268	5	160991
7	102096685	102105323	5	160993
7	102105376	102113615	5	161036
7	102106189	102106273	9	266715
7	102111916	102111978	9	264471
7	102113565	102119354	5	5075
7	102120527	102120612	9	271745
7	102122892	102158228	5	170667
7	102147650	102147734	9	238392
7	102178365	102213103	5	168255
7	102181948	102232891	5	270249
7	102191679	102202755	5	205238
7	102220093	102257204	5	105808
7	102222970	102283316	5	205236
7	102246813	102246897	9	238997
7	102277472	102283238	5	267368
7	102277496	102312088	5	267645
7	102290772	102301845	5	173678
7	102305815	102312076	5	228049
7	102322283	102330916	0	233297
7	102389418	102449672	5	222011
7	102395593	102396386	7	213385
7	102453677	102715290	5	161040
7	102553438	102585396	5	128606
7	102613884	102629303	5	230257
7	102654703	102654802	9	264045
7	102715328	102740211	5	170632
7	102729111	102730057	7	233025
7	102740223	102790007	5	161048
7	102781796	102782386	7	224415
7	102792454	102792772	7	236848
7	102815580	102920857	1	170629
7	102902447	102902758	7	237632
7	102937869	102969958	5	105819
7	102952921	102985320	5	105821
7	102984701	103009842	5	161057
7	102989048	102989218	7	235354
7	102993177	103086624	5	170615
7	103112231	103629963	5	189056
7	103766788	103848495	5	164815
7	103969104	104547679	5	187416
7	104308196	104310023	7	197258
7	104466783	104467243	7	237606
7	104581510	104602781	10	237513
7	104654626	104754808	5	5483
7	104751151	105039755	5	135250
7	104829637	104830261	7	270764
7	104845047	104845306	7	271482
7	104885099	104885417	7	213361
7	104941969	104942533	7	244490
7	105080108	105162714	5	91127
7	105170656	105171118	7	223886
7	105172532	105208124	5	135249
7	105205567	105241322	5	185055
7	105222705	105223703	7	231167
7	105245514	105517050	5	146776
7	105459938	105460547	7	226624
7	105517242	105674219	5	128536
7	105730949	105753022	5	8282
7	105765817	105767146	7	242562
7	105888731	105926772	5	105835
7	105955671	105956189	7	243438
7	106211393	106239354	10	267052
7	106297211	106301442	5	253276
7	106415457	106436010	10	228742
7	106465329	106478921	10	283585
7	106505723	106547590	5	105851
7	106685094	106802256	5	5249
7	106809406	106842974	5	105856
7	106842000	107204959	5	164597
7	106935330	106935396	9	221356
7	107090528	107090807	7	228341
7	107110463	107116104	5	172209
7	107203929	107218909	5	105865
7	107220422	107269615	5	75790
7	107268998	107269995	7	250474
7	107283210	107283468	7	225935
7	107301080	107358254	5	91137
7	107384142	107402112	5	105879
7	107405912	107443670	5	91138
7	107449179	107450013	7	229626
7	107531415	107572175	5	91140
7	107564244	107643700	5	91136
7	107663993	107770801	5	91128
7	107677291	107677381	9	216085
7	107788068	108097161	5	91129
7	107998751	107998849	9	266112
7	108110866	108210110	5	135241
7	108150677	108151420	7	231006
7	108194987	108210194	5	177683
7	108210012	108215294	5	128590
7	108238819	108254711	10	225647
7	108361052	108362045	7	270425
7	108524032	108524644	10	205174
7	108540389	108540655	5	269185
7	108549510	108592723	10	229603
7	108634088	108635086	7	227968
7	108962377	108966372	10	230941
7	109162038	109237223	10	234273
7	109300151	109300859	7	230192
7	109403631	109404414	7	271368
7	109599275	109600241	7	237064
7	109638491	109639681	7	232199
7	109855948	109856437	0	278424
7	110072296	110174811	10	226965
7	110303107	111202573	5	184903
7	110568374	110568453	9	221279
7	110731062	110765510	5	173114
7	111034931	111035099	7	243621
7	111051375	111051939	7	227948
7	111366166	111846466	5	128512
7	111611277	111612043	7	234358
7	111846643	111983151	5	198839
7	112012702	112013784	0	230999
7	112013788	112014305	0	232922
7	112014379	112015484	0	236232
7	112063023	112121072	5	6652
7	112086219	112086430	7	180019
7	112120908	112131117	5	181016
7	112160543	112161725	7	182965
7	112262433	112348135	10	223646
7	112375221	112378748	7	225358
7	112402437	112430647	5	146802
7	112459202	112579971	5	164603
7	112594701	112635689	10	234520
7	112718386	112727833	5	164604
7	112756773	112758668	5	214194
7	113055744	113056377	7	270997
7	113091127	113091457	5	236294
7	113516832	113715975	5	154415
7	113726382	114333827	5	128573
7	113937169	113937484	7	236580
7	114269910	114270011	9	266229
7	114293400	114293510	9	272230
7	114562209	114659256	5	135272
7	114701591	114871409	10	233607
7	114719012	114766368	10	225535
7	114776529	114777274	7	226962
7	115143421	115144135	7	244565
7	115287515	115316383	10	242072
7	115319399	115322672	10	240973
7	115429783	115431103	10	243345
7	115575202	115799950	5	105967
7	115850547	115898837	5	135269
7	115927434	116148595	5	105971
7	115985909	115985998	9	216076
7	116164839	116201238	5	105974
7	116211014	116254874	10	231210
7	116312444	116438440	5	105976
7	116451124	116562103	5	198898
7	116513508	116516430	7	235945
7	116593292	116870157	5	4866
7	116612219	116612965	7	213050
7	116827602	116827794	7	227532
7	116902972	116904942	7	230785
7	116903971	116904442	7	224042
7	116904447	116904584	7	230605
7	116916685	116963343	5	105989
7	117003276	117068177	5	154438
7	117080036	117080834	7	214684
7	117105838	117356025	5	1626
7	117127791	117127983	7	237974
7	117226261	117226470	7	234001
7	117350705	117514193	5	77063
7	117522913	117523729	7	224136
7	117638912	117644099	10	234826
7	117824086	117832878	5	128534
7	117854723	118136225	5	106013
7	118102553	118102648	9	222226
7	118520157	118521342	7	229982
7	118590440	118591313	7	230520
7	118818231	118819203	7	270516
7	119124379	119124463	9	263692
7	119344610	119547429	10	225546
7	119781070	119783050	10	233417
7	119808399	119826118	10	233969
7	119913722	120390385	5	184408
7	120427374	120498456	5	106025
7	120590803	120617270	5	71243
7	120628731	120937498	5	106034
7	120690981	120691257	7	234927
7	120965421	120981158	5	2745
7	120988905	121036418	5	196937
7	121038506	121038821	7	213310
7	121059126	121059899	7	227371
7	121080888	121081315	7	234985
7	121214723	121214808	9	221690
7	121283388	121290414	10	227743
7	121482422	121485185	7	233272
7	121513143	121702090	5	106278
7	121715701	121784334	5	8311
7	121799354	121802297	7	226636
7	121856401	121858491	10	234418
7	121874585	121874957	7	213302
7	121941448	121950745	5	128610
7	121958479	122526813	5	81803
7	122316634	122316865	7	225795
7	122321369	122321716	7	235459
7	122337766	122339210	5	188050
7	122341718	122343021	5	235631
7	122489800	122490406	7	227573
7	122634758	122635754	5	128519
7	122709303	122743643	10	226680
7	122753585	122840040	5	81800
7	122870174	122870795	7	223595
7	123092454	123175131	5	164675
7	123177051	123198309	5	128609
7	123207064	123279535	5	146809
7	123295861	123304344	5	170807
7	123321989	123389121	5	106299
7	123469037	123517532	5	106302
7	123565291	123611468	5	106304
7	123572186	123572513	7	225583
7	123670970	123673077	5	234224
7	123914733	123927598	10	243574
7	123977434	123989914	10	241324
7	124116425	124117009	5	230268
7	124120578	124121449	7	213296
7	124386051	124405681	5	170775
7	124417346	124430743	5	275356
7	124462440	124570037	5	128513
7	124673507	124675355	7	186676
7	124791380	124793665	10	224899
7	124800028	124800601	7	205898
7	124812272	125019375	10	237764
7	124869633	124904345	10	219445
7	124940558	124940932	7	213291
7	124985023	124985431	7	234071
7	124985879	124986251	7	227847
7	125071401	125106455	10	227869
7	125557925	125573886	10	197462
7	125680283	125680354	9	221418
7	126078652	126893348	5	179603
7	126151189	126152933	7	227249
7	126508821	126510586	7	224981
7	126621021	126621832	7	230820
7	126698142	126698238	9	207692
7	126935674	126936257	7	236105
7	126986844	127071978	5	48405
7	127116937	127125858	10	226770
7	127220672	127233665	5	179562
7	127228399	127231759	5	4059
7	127231463	127242198	5	106328
7	127250346	127258168	5	106331
7	127292234	127732661	5	197157
7	127497905	127498541	7	240579
7	127637650	127640130	10	279078
7	127667124	127672160	5	128594
7	127721913	127722012	9	207588
7	127847924	127847996	9	207705
7	127881337	127897681	5	174697
7	127904579	127904942	10	272915
7	127930057	127930144	9	221429
7	127937738	127983962	5	106344
7	127946702	127947731	7	242261
7	127990379	128001739	5	224940
7	128032331	128050306	5	106348
7	128073476	128073767	7	228700
7	128095903	128098472	5	135245
7	128106617	128109225	1	272601
7	128116783	128146656	5	165055
7	128164070	128171123	10	273270
7	128173706	128256024	0	280828
7	128210295	128210742	7	213280
7	128291239	128292388	7	243302
7	128292895	128293297	7	230715
7	128293744	128294073	7	229413
7	128294023	128294776	7	243679
7	128296016	128298845	7	281490
7	128307097	128308210	10	271553
7	128309141	128309946	7	241493
7	128312342	128327926	5	205085
7	128330505	128331771	10	271344
7	128333504	128333978	7	239722
7	128349115	128371797	5	135248
7	128379346	128411861	5	128595
7	128412545	128415844	5	128617
7	128430811	128462186	5	128596
7	128470431	128499328	5	128591
7	128502505	128550773	5	135253
7	128502880	128505898	5	128524
7	128506362	128512098	5	272899
7	128546825	128546943	9	221401
7	128552786	128554117	0	224163
7	128577666	128590089	5	128604
7	128594234	128695227	5	64419
7	128668943	128670581	7	244556
7	128695277	128697293	2	230359
7	128706075	128706516	7	242162
7	128735355	128735865	7	241102
7	128736081	128736789	7	241573
7	128757567	128757881	7	240416
7	128766572	128770847	5	230626
7	128784732	128809538	5	158457
7	128828713	128853386	5	128602
7	128864864	129070052	5	158467
7	129049954	129050211	7	238072
7	129074274	129128240	5	128578
7	129117716	129117942	7	239919
7	129142320	129152773	5	240204
7	129244389	129251471	10	273329
7	129251555	129396922	5	106459
7	129410223	129410332	9	207990
7	129414532	129414609	9	199158
7	129414745	129414854	9	207691
7	129423210	129425025	10	242078
7	129470572	129592789	5	186591
7	129625487	129625587	9	263557
7	129658126	129691291	5	91732
7	129710350	129775560	5	128607
7	129804555	129847610	5	146842
7	129847700	129856683	5	165120
7	129895742	129902610	7	270992
7	129906667	129929638	5	158516
7	129932974	129964020	5	128510
7	129984656	130008571	5	158525
7	130020180	130027955	5	91704
7	130033612	130082274	5	106477
7	130121332	130124233	10	259920
7	130126012	130146137	5	106484
7	130135952	130136045	9	199043
7	130146079	130353588	5	158623
7	130330095	130330464	7	226045
7	130353488	130372268	5	213265
7	130416063	130418883	5	266265
7	130474967	130476483	10	271522
7	130507627	130507978	7	229858
7	130507964	130508270	7	240680
7	130524963	130528484	7	232716
7	130538479	130613408	10	233559
7	130561568	130598069	10	226380
7	130614968	130616965	10	271204
7	130621223	130624420	10	273319
7	130794855	131181395	5	128585
7	130927349	130927754	7	233287
7	131185021	131242976	5	128567
7	131204896	131205262	7	224545
7	131346711	131347383	7	213261
7	131350266	131350617	7	236238
7	131387028	131387412	7	236395
7	131438505	131439011	7	236281
7	131537439	131537533	9	252811
7	131577375	131578374	7	233263
7	131578581	131578833	7	236386
7	131582400	131633712	10	224865
7	131771025	131772751	7	229532
7	131808091	132333447	5	221866
7	132333553	132413528	10	183470
7	132469629	132766848	5	106554
7	132719367	132720680	7	283041
7	132854174	132855272	7	237821
7	132937829	133751342	5	131558
7	132947395	132947485	9	238844
7	132999763	133000167	7	235429
7	133412121	133412487	7	235967
7	133417246	133418348	7	226205
7	133812052	133949343	5	155530
7	133974084	134001803	5	205060
7	134030823	134035543	10	229177
7	134101042	134117205	10	273297
7	134127102	134144036	5	85662
7	134212344	134226160	5	198074
7	134233888	134264627	5	227471
7	134331560	134364565	5	172331
7	134368896	134372742	10	224375
7	134419649	134419880	7	230101
7	134429003	134655479	5	122786
7	134671259	134832715	5	146856
7	134777115	134855547	5	122783
7	134813196	134814437	7	223500
7	134832797	134832916	5	229974
7	134832824	134850967	5	146859
7	134868591	134896286	5	105875
7	134916731	134943244	5	146857
7	135046547	135194875	5	80802
7	135129209	135129673	7	227073
7	135242667	135333505	5	155561
7	135335720	135336164	7	271414
7	135344787	135345395	7	223718
7	135347244	135378166	5	243317
7	135365985	135414006	5	164707
7	135413096	135433594	5	189320
7	135482754	135482857	9	222219
7	135611509	135662101	5	105887
7	135611542	135613214	5	236338
7	135612022	135612198	5	267697
7	135710509	135769416	10	230649
7	135777673	136122174	10	232053
7	135929194	135929282	9	220982
7	135947306	135947765	7	236503
7	136170404	136173065	7	226066
7	136398618	136399935	7	231244
7	136553416	136705002	5	181072
7	136587914	136588041	9	207597
7	136623027	136623300	7	223657
7	136848790	136849359	7	224469
7	136912088	137028611	5	105894
7	137003339	137011700	10	231114
7	137029676	137039229	10	228031
7	137065783	137531838	5	157680
7	137198605	137198679	7	279483
7	137406731	137407592	7	230383
7	137559725	137686813	5	182158
7	137638094	137642712	10	237243
7	137687070	137802732	5	122787
7	137707204	137709085	7	234639
7	137731400	137732643	7	231923
7	137744802	137745039	7	231931
7	137753288	137753375	9	221558
7	137806948	137809341	7	233951
7	137808504	137808567	9	266193
7	137848186	137849383	10	225559
7	137982833	137983229	7	213238
7	138088940	138089268	7	213237
7	138125435	138126983	7	214815
7	138145079	138274738	5	122779
7	138175326	138176106	7	234995
7	138279030	138386097	5	157703
7	138330416	138331193	7	234658
7	138373725	138374267	7	243099
7	138386352	138387807	7	223721
7	138391040	138484305	5	105929
7	138482697	138522846	5	214128
7	138516126	138666064	5	122778
7	138710452	138720775	5	146858
7	138728266	138794465	5	105939
7	138734202	138734752	7	229677
7	138818490	138876732	5	105948
7	138857262	138859012	7	239254
7	138883303	138883888	7	271537
7	138912283	138912574	7	228360
7	138912967	138913351	7	271404
7	138915102	138992982	5	157741
7	139024203	139031065	5	164898
7	139025105	139108203	5	146963
7	139026106	139107345	5	269955
7	139137436	139168458	5	188883
7	139187199	139188558	7	253183
7	139208602	139229730	5	236279
7	139218986	139219295	7	254270
7	139246316	139477577	5	64393
7	139476850	139720125	5	59377
7	139723544	139763521	5	59378
7	139784546	139876835	5	6459
7	139982265	139982720	7	270512
7	139992552	139993139	7	241661
7	139993493	140104233	5	157800
7	140103843	140126050	5	146955
7	140135116	140135587	7	103200
7	140152840	140179369	5	133606
7	140218220	140373793	5	146966
